Date,Close
2/10/2023,11100
29/09/2023,11075
27/09/2023,11000
26/09/2023,11175
25/09/2023,11250
22/09/2023,11350
21/09/2023,11200
20/09/2023,10850
19/09/2023,10825
18/09/2023,10850
15/09/2023,10975
14/09/2023,11000
13/09/2023,11200
12/9/2023,11200
11/9/2023,11175
8/9/2023,11125
7/9/2023,11200
6/9/2023,11050
5/9/2023,11175
4/9/2023,11200
1/9/2023,11200
31/08/2023,11200
30/08/2023,11250
29/08/2023,11375
28/08/2023,11300
25/08/2023,11425
24/08/2023,11350
23/08/2023,11500
22/08/2023,11525
21/08/2023,11675
18/08/2023,11700
16/08/2023,11675
15/08/2023,11475
14/08/2023,11400
11/8/2023,11475
10/8/2023,11450
9/8/2023,11100
8/8/2023,11150
7/8/2023,11125
4/8/2023,11250
3/8/2023,11200
2/8/2023,11175
1/8/2023,11075
31/07/2023,11200
28/07/2023,11200
27/07/2023,11175
26/07/2023,11175
25/07/2023,11225
24/07/2023,11525
21/07/2023,11500
20/07/2023,11475
18/07/2023,11750
17/07/2023,11650
14/07/2023,11775
13/07/2023,11700
12/7/2023,11650
11/7/2023,11525
10/7/2023,11325
7/7/2023,11275
6/7/2023,11400
5/7/2023,11450
4/7/2023,11475
3/7/2023,11575
27/06/2023,11325
26/06/2023,11325
23/06/2023,11175
22/06/2023,11175
21/06/2023,11325
20/06/2023,11200
19/06/2023,11250
16/06/2023,11200
15/06/2023,11325
14/06/2023,11300
13/06/2023,11250
12/6/2023,11300
9/6/2023,11375
8/6/2023,11300
7/6/2023,11300
6/6/2023,11300
5/6/2023,11550
31/05/2023,11700
30/05/2023,11200
29/05/2023,11175
26/05/2023,11200
25/05/2023,11200
24/05/2023,11200
23/05/2023,11175
22/05/2023,11000
19/05/2023,10950
17/05/2023,11000
16/05/2023,11000
15/05/2023,11000
12/5/2023,10875
11/5/2023,10975
10/5/2023,10900
9/5/2023,11000
8/5/2023,11025
5/5/2023,10875
4/5/2023,10800
3/5/2023,10750
2/5/2023,10400
28/04/2023,10575
27/04/2023,10250
26/04/2023,10200
18/04/2023,10200
17/04/2023,10225
14/04/2023,10250
13/04/2023,10250
12/4/2023,10050
11/4/2023,10200
10/4/2023,10075
6/4/2023,10075
5/4/2023,10125
4/4/2023,10200
3/4/2023,9975
31/03/2023,9975
30/03/2023,9875
29/03/2023,9975
28/03/2023,10100
27/03/2023,9975
24/03/2023,9975
21/03/2023,9700
20/03/2023,9625
17/03/2023,9550
16/03/2023,9400
15/03/2023,9325
14/03/2023,9650
13/03/2023,9650
10/3/2023,9750
9/3/2023,9800
8/3/2023,9800
7/3/2023,9975
6/3/2023,9750
3/3/2023,9725
2/3/2023,9850
1/3/2023,9900
28/02/2023,10125
27/02/2023,10050
24/02/2023,10175
23/02/2023,10225
22/02/2023,10225
21/02/2023,10300
20/02/2023,10350
17/02/2023,10350
16/02/2023,10200
15/02/2023,10300
14/02/2023,10300
13/02/2023,10275
10/2/2023,10300
9/2/2023,10300
8/2/2023,10325
7/2/2023,10275
6/2/2023,10275
3/2/2023,10475
2/2/2023,10250
1/2/2023,10375
31/01/2023,10100
30/01/2023,10100
27/01/2023,10000
26/01/2023,10075
25/01/2023,10425
24/01/2023,10400
20/01/2023,10500
19/01/2023,10500
18/01/2023,10475
17/01/2023,10350
16/01/2023,10400
13/01/2023,10450
12/1/2023,10450
11/1/2023,10525
10/1/2023,10200
9/1/2023,10200
6/1/2023,10175
5/1/2023,10225
4/1/2023,10100
3/1/2023,10175
2/1/2023,10150
30/12/2022,10000
29/12/2022,10175
28/12/2022,10175
27/12/2022,10075
26/12/2022,10150
23/12/2022,10025
22/12/2022,10125
21/12/2022,10225
20/12/2022,10300
19/12/2022,10150
16/12/2022,10425
15/12/2022,10300
14/12/2022,10325
13/12/2022,10300
12/12/2022,10400
9/12/2022,10150
8/12/2022,10200
7/12/2022,10325
6/12/2022,10350
5/12/2022,10350
2/12/2022,10200
1/12/2022,10150
30/11/2022,10100
29/11/2022,9975
28/11/2022,9975
25/11/2022,9900
24/11/2022,9800
23/11/2022,9900
22/11/2022,9650
21/11/2022,9800
18/11/2022,9650
17/11/2022,9675
16/11/2022,9775
15/11/2022,9800
14/11/2022,9750
11/11/2022,9850
10/11/2022,9725
9/11/2022,9750
8/11/2022,9750
7/11/2022,9750
4/11/2022,9650
3/11/2022,9550
2/11/2022,9600
1/11/2022,9500
31/10/2022,9725
28/10/2022,9800
27/10/2022,9825
26/10/2022,9800
25/10/2022,9525
24/10/2022,9425
21/10/2022,9425
20/10/2022,9500
19/10/2022,9125
18/10/2022,8950
17/10/2022,8825
14/10/2022,8700
13/10/2022,8850
12/10/2022,8950
11/10/2022,9000
10/10/2022,8950
7/10/2022,8900
6/10/2022,8825
5/10/2022,8650
4/10/2022,8525
3/10/2022,8725
30/09/2022,8650
29/09/2022,8850
28/09/2022,8800
27/09/2022,8850
26/09/2022,9075
23/09/2022,9000
22/09/2022,8825
21/09/2022,8700
20/09/2022,8875
19/09/2022,8700
16/09/2022,8650
15/09/2022,8600
14/09/2022,8525
13/09/2022,8525
12/9/2022,8600
9/9/2022,8450
8/9/2022,8525
7/9/2022,8550
6/9/2022,8650
5/9/2022,8700
2/9/2022,8725
1/9/2022,8700
31/08/2022,8300
30/08/2022,8725
29/08/2022,8850
26/08/2022,8725
25/08/2022,8775
24/08/2022,8775
23/08/2022,8800
22/08/2022,8725
19/08/2022,8700
18/08/2022,8775
16/08/2022,8750
15/08/2022,8875
12/8/2022,8675
11/8/2022,8875
10/8/2022,8725
9/8/2022,8725
8/8/2022,8800
5/8/2022,8800
4/8/2022,8925
3/8/2022,8800
2/8/2022,8975
1/8/2022,8900
29/07/2022,8825
28/07/2022,8975
27/07/2022,9275
26/07/2022,9375
25/07/2022,9450
22/07/2022,9400
21/07/2022,9500
20/07/2022,9450
19/07/2022,9450
18/07/2022,9500
15/07/2022,9350
14/07/2022,9250
13/07/2022,9300
12/7/2022,9325
11/7/2022,9450
8/7/2022,9425
7/7/2022,9475
6/7/2022,9450
5/7/2022,9175
4/7/2022,9225
1/7/2022,9350
30/06/2022,9550
29/06/2022,9450
28/06/2022,9500
27/06/2022,9500
24/06/2022,9425
23/06/2022,9325
22/06/2022,9225
21/06/2022,9150
20/06/2022,8975
17/06/2022,8550
16/06/2022,8675
15/06/2022,8600
14/06/2022,8650
13/06/2022,8600
10/6/2022,8500
9/6/2022,8625
8/6/2022,8575
7/6/2022,8575
6/6/2022,8650
3/6/2022,8575
2/6/2022,8550
31/05/2022,8575
30/05/2022,8550
27/05/2022,8625
25/05/2022,8250
24/05/2022,8150
23/05/2022,7975
20/05/2022,8050
19/05/2022,7975
18/05/2022,8100
17/05/2022,7825
13/05/2022,8175
12/5/2022,8025
11/5/2022,8300
10/5/2022,7975
9/5/2022,7400
28/04/2022,7625
27/04/2022,7600
26/04/2022,7575
25/04/2022,7425
22/04/2022,7300
21/04/2022,7425
20/04/2022,7325
19/04/2022,7175
18/04/2022,7100
14/04/2022,7175
13/04/2022,7325
12/4/2022,7400
11/4/2022,7525
8/4/2022,7450
7/4/2022,7575
6/4/2022,7400
5/4/2022,7575
4/4/2022,7550
1/4/2022,7525
31/03/2022,7350
30/03/2022,7375
29/03/2022,7300
28/03/2022,7275
25/03/2022,7250
24/03/2022,7550
23/03/2022,7500
22/03/2022,7475
21/03/2022,7450
18/03/2022,7575
17/03/2022,7575
16/03/2022,7625
15/03/2022,7425
14/03/2022,7525
11/3/2022,7550
10/3/2022,7750
9/3/2022,7625
8/3/2022,7600
7/3/2022,7400
4/3/2022,7825
2/3/2022,7925
1/3/2022,8250
25/02/2022,8500
24/02/2022,8525
23/02/2022,8700
22/02/2022,8525
21/02/2022,8500
18/02/2022,8525
17/02/2022,8525
16/02/2022,8500
15/02/2022,8550
14/02/2022,8550
11/2/2022,8650
10/2/2022,8625
9/2/2022,8675
8/2/2022,8625
7/2/2022,8650
4/2/2022,8625
3/2/2022,8500
2/2/2022,8675
31/01/2022,8725
28/01/2022,8675
27/01/2022,8700
26/01/2022,8750
25/01/2022,8750
24/01/2022,8600
21/01/2022,8675
20/01/2022,8525
19/01/2022,8750
18/01/2022,8775
17/01/2022,8775
14/01/2022,8750
13/01/2022,8775
12/1/2022,8750
11/1/2022,8700
10/1/2022,8850
7/1/2022,8875
6/1/2022,8850
5/1/2022,8825
4/1/2022,8775
3/1/2022,8625
30/12/2021,8700
29/12/2021,8675
28/12/2021,8700
27/12/2021,8650
24/12/2021,8725
23/12/2021,8775
22/12/2021,8675
21/12/2021,8750
20/12/2021,8825
17/12/2021,8800
16/12/2021,8750
15/12/2021,8800
14/12/2021,8700
13/12/2021,8750
10/12/2021,8850
9/12/2021,8950
8/12/2021,8775
7/12/2021,8750
6/12/2021,8750
3/12/2021,8700
2/12/2021,8850
1/12/2021,8925
30/11/2021,8450
29/11/2021,8875
26/11/2021,8875
25/11/2021,8950
24/11/2021,9000
23/11/2021,8950
22/11/2021,9075
19/11/2021,9025
18/11/2021,9075
17/11/2021,8850
16/11/2021,8825
15/11/2021,8925
12/11/2021,8950
11/11/2021,8850
10/11/2021,8900
9/11/2021,8925
8/11/2021,8900
5/11/2021,8800
4/11/2021,8800
3/11/2021,8775
2/11/2021,8850
1/11/2021,8800
29/10/2021,8800
28/10/2021,8800
27/10/2021,8850
26/10/2021,9100
25/10/2021,9100
22/10/2021,9100
21/10/2021,9225
19/10/2021,9300
18/10/2021,9300
15/10/2021,9275
14/10/2021,9325
13/10/2021,8950
12/10/2021,8875
11/10/2021,8850
8/10/2021,8900
7/10/2021,8850
6/10/2021,8850
5/10/2021,8825
4/10/2021,8650
1/10/2021,8325
30/09/2021,8350
29/09/2021,8225
28/09/2021,8225
27/09/2021,8350
24/09/2021,8300
23/09/2021,8250
22/09/2021,8200
21/09/2021,8300
20/09/2021,8125
17/09/2021,8150
16/09/2021,8225
15/09/2021,8375
14/09/2021,8450
13/09/2021,8425
10/9/2021,8500
9/9/2021,8525
8/9/2021,8425
7/9/2021,8425
6/9/2021,8525
3/9/2021,8475
2/9/2021,8450
1/9/2021,8400
31/08/2021,8425
30/08/2021,8600
27/08/2021,8300
26/08/2021,8225
